City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
915,Acari,PE,2020-02-21 23:49:40,-15.43,-74.62,69.62,82,51,4.03
916,Lithgow,AU,2020-02-21 23:49:40,-33.48,150.15,70.0,88,90,4.7
917,Anadyr,RU,2020-02-21 23:47:19,64.75,177.48,-14.01,75,1,15.66
918,Bilma,NE,2020-02-21 23:49:40,18.69,12.92,65.91,15,98,12.53
919,Jibuti,DJ,2020-02-21 23:49:41,11.5,42.5,80.6,78,90,3.36
920,Olinda,BR,2020-02-21 23:49:41,-8.01,-34.86,84.2,79,40,6.93
921,Taoudenni,ML,2020-02-21 23:49:41,22.68,-3.98,72.73,12,0,8.14
922,Tukrah,LY,2020-02-21 23:49:41,32.53,20.58,54.66,63,79,14.79
923,Pangody,RU,2020-02-21 23:49:42,65.85,74.49,0.12,86,20,8.37
924,Waipawa,NZ,2020-02-21 23:47:20,-41.41,175.52,71.6,60,100,19.46
925,Campina Verde,BR,2020-02-21 23:49:42,-19.54,-49.49,73.9,89,97,1.43
926,Derzhavinsk,KZ,2020-02-21 23:49:42,51.1,66.32,18.81,95,100,11.34
927,Gurupi,BR,2020-02-21 23:49:42,-11.73,-49.07,73.47,95,100,1.79
928,Cayambe,EC,2020-02-21 23:49:43,0.05,-78.13,57.2,93,90,5.82
929,Jacareacanga,BR,2020-02-21 23:49:43,-6.22,-57.75,72.5,95,100,1.14
930,Marzuq,YE,2020-02-21 23:49:43,14.4,46.47,63.16,46,0,2.48
931,Okha,RU,2020-02-21 23:49:43,53.57,142.95,4.95,84,0,4.52
932,Abu Zabad,SD,2020-02-21 23:49:43,12.35,29.25,65.91,13,0,14.63
933,Iralaya,HN,2020-02-21 23:49:44,15.0,-83.23,82.4,74,40,5.82
934,Sao Miguel Do Araguaia,BR,2020-02-21 23:49:44,-13.28,-50.16,76.35,89,100,3.02
935,Benguela,AO,2020-02-21 23:49:44,-12.58,13.41,79.72,81,95,3.67
936,Vaitape,PF,2020-02-21 23:47:10,-16.52,-151.75,82.42,79,3,15.14
937,Brekstad,NO,2020-02-21 23:49:44,63.69,9.67,43.0,95,75,19.46
938,Soe,ID,2020-02-21 23:49:44,-9.86,124.28,81.23,72,43,4.18
939,Coracao De Jesus,BR,2020-02-21 23:49:45,-16.69,-44.37,78.8,61,20,4.7
940,Baiyin,CN,2020-02-21 23:48:30,36.56,104.21,28.99,65,0,2.24
941,Catamarca,AR,2020-02-21 23:49:45,-28.47,-65.79,47.44,81,85,2.01
942,Kutum,SD,2020-02-21 23:49:45,14.2,24.67,54.07,24,9,3.0
943,Vidim,RU,2020-02-21 23:49:45,56.41,103.11,22.12,95,100,8.34
944,Xingyi,CN,2020-02-21 23:49:45,24.19,102.82,50.22,93,60,2.06
945,Sile,TR,2020-02-21 23:49:46,41.18,29.61,48.0,75,75,6.93
946,Katherine,AU,2020-02-21 23:49:46,-14.47,132.27,82.4,83,75,6.93
947,Sao Gabriel,BR,2020-02-21 23:49:46,-30.34,-54.32,60.62,47,0,11.95
948,Berkakit,RU,2020-02-21 23:49:46,56.58,124.77,-7.4,95,92,6.46
949,Masallatah,LY,2020-02-21 23:49:46,32.62,14.0,49.64,83,1,6.62
950,Porto Murtinho,BR,2020-02-21 23:49:47,-21.7,-57.88,78.73,33,8,13.56
951,Damietta,EG,2020-02-21 23:49:47,31.42,31.81,59.16,71,2,22.21
952,Eydhafushi,MV,2020-02-21 23:49:47,5.1,73.07,82.62,80,62,19.15
953,Chigorodo,CO,2020-02-21 23:49:47,7.67,-76.68,82.4,78,40,16.11
954,Kurmanayevka,RU,2020-02-21 23:49:47,52.51,52.07,18.52,91,2,3.29
955,Jablah,SY,2020-02-21 23:49:47,35.36,35.93,51.8,87,75,9.17
956,Aksay,RU,2020-02-21 23:49:48,47.26,39.87,34.0,100,75,13.42
957,Inhambane,MZ,2020-02-21 23:48:39,-23.86,35.38,80.02,85,24,8.19
958,Abu Samrah,SY,2020-02-21 23:49:48,35.3,37.18,47.41,85,96,4.34
959,Uglich,RU,2020-02-21 23:49:48,57.53,38.33,32.0,94,21,9.31
960,Moroni,KM,2020-02-21 23:49:49,-11.7,43.26,84.58,76,100,9.86
961,Pochutla,MX,2020-02-21 23:49:49,15.74,-96.47,86.0,79,5,9.17
962,Taywarah,AF,2020-02-21 23:49:49,33.35,64.42,24.76,58,33,4.99
963,Bolobo,CD,2020-02-21 23:49:49,-2.17,16.23,77.2,77,39,2.46
964,Morant Bay,JM,2020-02-21 23:49:49,17.88,-76.41,80.6,78,75,9.17
965,Kitamoto,JP,2020-02-21 23:49:50,36.04,139.54,55.0,81,75,3.36
966,Rovaniemi,FI,2020-02-21 23:49:50,66.5,25.72,32.0,91,90,24.16
967,Zyryanka,RU,2020-02-21 23:49:50,65.75,150.85,-15.56,85,11,7.18
968,Kushiro,JP,2020-02-21 23:49:50,42.98,144.37,24.8,73,75,3.36
969,Maceio,BR,2020-02-21 23:49:50,-9.67,-35.74,78.8,94,75,5.82
970,Quang Ngai,VN,2020-02-21 23:48:09,15.12,108.8,73.24,81,99,15.93
971,Kuandian,CN,2020-02-21 23:49:51,40.73,124.78,25.9,80,78,7.38
972,Honavar,IN,2020-02-21 23:45:51,14.28,74.45,69.24,47,9,5.7
973,Mahibadhoo,MV,2020-02-21 23:48:07,3.78,72.97,83.34,77,100,19.73
974,Kapra,IN,2020-02-21 23:49:51,17.48,78.56,68.0,93,0,4.7
975,Oxford,GB,2020-02-21 23:46:00,51.75,-1.26,50.0,76,73,20.8
976,Shalazhi,RU,2020-02-21 23:49:52,43.1,45.36,35.6,93,90,6.71
977,Plavsk,RU,2020-02-21 23:49:52,53.71,37.29,30.06,97,100,6.4
978,Quelimane,MZ,2020-02-21 23:49:52,-17.88,36.89,78.8,88,20,0.72
979,Turayf,SA,2020-02-21 23:48:51,31.67,38.66,50.0,71,75,10.29
980,Honningsvag,NO,2020-02-21 23:49:02,70.98,25.97,24.8,100,53,32.21
981,Erbaa,TR,2020-02-21 23:46:11,40.67,36.57,46.4,87,75,8.05
982,San Quintin,MX,2020-02-21 23:47:32,30.48,-115.95,65.01,60,79,6.55
983,Jaisalmer,IN,2020-02-21 23:49:53,26.91,70.92,62.44,55,0,7.54
984,Bandar-E Lengeh,IR,2020-02-21 23:49:53,26.56,54.88,70.95,82,2,5.91
985,Saint-Pierre,RE,2020-02-21 23:49:54,-21.34,55.48,77.0,73,90,3.36
986,Carutapera,BR,2020-02-21 23:49:54,-1.2,-46.02,81.12,76,100,5.1
987,Dongsheng,CN,2020-02-21 23:49:54,39.82,109.98,17.17,33,0,7.11
988,Mardin,TR,2020-02-21 23:49:54,37.31,40.74,42.62,81,100,10.4
989,Porto Novo,BJ,2020-02-21 23:49:54,6.5,2.6,86.0,79,20,12.75
990,Ranong,TH,2020-02-21 23:49:54,9.97,98.63,75.2,94,20,6.38
991,Carinhanha,BR,2020-02-21 23:49:55,-14.3,-43.77,74.88,81,73,1.61
992,Mehtar Lam,AF,2020-02-21 23:49:55,34.67,70.21,53.6,87,75,3.87
993,Alamor,EC,2020-02-21 23:49:55,-4.02,-80.02,89.6,70,40,3.36
994,Arriaga,MX,2020-02-21 23:49:55,16.23,-93.9,82.62,58,0,30.4
995,Itaituba,BR,2020-02-21 23:49:55,-4.28,-55.98,73.85,97,100,1.95
996,Zemio,CF,2020-02-21 23:49:55,5.03,25.14,71.15,32,0,4.18
997,Ust-Kuyga,RU,2020-02-21 23:49:56,70.02,135.6,-4.83,98,100,1.81
998,Khasan,RU,2020-02-21 23:49:56,42.43,130.64,33.73,59,100,20.04
999,Butajira,ET,2020-02-21 23:49:56,8.12,38.37,65.41,61,31,8.12
1000,Uvat,RU,2020-02-21 23:49:56,59.14,68.9,18.21,96,96,6.62
1001,Luanda,AO,2020-02-21 23:47:51,-8.84,13.23,82.4,83,40,4.7
1002,Caucaia,BR,2020-02-21 23:49:57,-3.74,-38.65,82.4,78,49,3.36
1003,Aksu,CN,2020-02-21 23:49:57,41.12,80.26,29.25,46,0,1.97
1004,Yanam,IN,2020-02-21 23:49:44,16.73,82.22,66.36,83,0,2.66
1005,Florestopolis,BR,2020-02-21 23:49:57,-22.86,-51.39,80.6,78,20,5.82
1006,Citrus Park,US,2020-02-21 23:49:57,28.08,-82.57,51.8,66,40,16.11
1007,Ginda,IN,2020-02-21 23:49:58,30.69,78.49,39.33,64,0,5.35
1008,Chebarkul,RU,2020-02-21 23:49:58,54.97,60.36,23.43,92,91,6.13
1009,Macas,EC,2020-02-21 23:49:58,-2.32,-78.12,78.8,69,90,8.05
1010,Minab,IR,2020-02-21 23:49:58,27.15,57.08,69.8,83,40,6.93
1011,Morristown,US,2020-02-21 23:49:58,36.21,-83.29,37.4,34,1,4.16
1012,Tucuman,AR,2020-02-21 23:49:07,-26.82,-65.22,64.4,77,90,5.82
1013,Hanzhong,CN,2020-02-21 23:49:59,33.07,107.03,40.41,70,0,0.94
1014,Cascais,PT,2020-02-21 23:49:59,38.7,-9.42,61.0,62,0,5.82
1015,Wairoa,NZ,2020-02-21 23:49:59,-39.03,177.37,82.0,50,25,11.01
1016,Potsdam,DE,2020-02-21 23:46:37,52.4,13.07,45.0,65,75,12.75
1017,Neyyattinkara,IN,2020-02-21 23:49:59,8.4,77.08,82.4,78,20,2.24
1018,Shar,KZ,2020-02-21 23:50:00,49.59,81.05,23.45,74,100,13.0
1019,Baley,RU,2020-02-21 23:50:00,51.6,116.63,-0.71,96,13,3.42
1020,Luang Prabang,LA,2020-02-21 23:45:12,19.89,102.13,56.55,89,0,2.3
1021,Noumea,NC,2020-02-21 23:50:00,-22.28,166.46,91.4,49,0,11.41
1022,Hommersak,NO,2020-02-21 23:50:00,58.93,5.85,46.99,93,90,24.16
1023,Bahia Honda,CU,2020-02-21 23:50:00,22.9,-83.16,70.45,81,59,17.85
1024,Charcas,MX,2020-02-21 23:50:01,23.13,-101.12,55.87,60,81,10.89
1025,Tezu,IN,2020-02-21 23:50:01,27.92,96.17,60.08,53,65,2.57
1026,Toora-Khem,RU,2020-02-21 23:50:01,52.47,96.11,6.08,90,100,2.17
1027,Barcelos,PT,2020-02-21 23:46:16,41.54,-8.62,53.01,81,0,3.53
1028,Akdepe,TM,2020-02-21 23:49:16,42.06,59.38,37.4,89,100,6.93
1029,Voyvozh,RU,2020-02-21 23:50:02,62.89,54.96,20.98,91,91,9.28
1030,Winchester,GB,2020-02-21 23:50:02,51.07,-1.32,50.0,76,92,26.4
1031,Witney,GB,2020-02-21 23:50:02,51.78,-1.49,50.0,76,90,13.87
1032,Libreville,GA,2020-02-21 23:50:02,0.39,9.45,78.8,94,20,3.8
1033,Novopavlovka,RU,2020-02-21 23:50:03,51.22,109.21,-1.57,90,25,3.24
1034,Linjiang,CN,2020-02-21 23:48:40,41.81,126.91,19.96,92,87,7.58
1035,Tutoia,BR,2020-02-21 23:50:03,-2.76,-42.27,73.36,97,100,0.34
1036,Shelburne,CA,2020-02-21 23:50:03,44.08,-80.2,30.2,53,20,10.29
1037,Kihei,US,2020-02-21 23:50:04,20.79,-156.47,82.4,48,20,23.04
1038,Hearst,CA,2020-02-21 23:50:04,49.68,-83.67,27.64,91,67,11.48
1039,Bemidji,US,2020-02-21 23:50:04,47.47,-94.88,30.2,58,1,10.29
1040,Konyshevka,RU,2020-02-21 23:50:04,51.84,35.29,30.65,93,91,2.48
1041,Mogok,MM,2020-02-21 23:50:04,22.92,96.5,62.06,36,0,3.02
1042,Axochiapan,MX,2020-02-21 23:50:04,18.5,-98.77,91.0,22,40,11.41
1043,Nogliki,RU,2020-02-21 23:50:05,51.83,143.17,10.0,89,12,10.4
1044,Mizdah,LY,2020-02-21 23:50:05,31.45,12.98,46.9,77,0,1.79
1045,Jackson,US,2020-02-21 23:50:05,42.42,-122.83,64.99,27,1,1.66
1046,The Valley,AI,2020-02-21 23:50:05,18.22,-63.06,77.0,69,40,6.93
1047,Barpeta,IN,2020-02-21 23:50:05,26.32,91.0,60.8,93,40,4.83
1048,Nauta,PE,2020-02-21 23:50:06,-4.51,-73.58,81.63,76,77,2.93
1049,Saint-Francois,FR,2020-02-21 23:50:06,46.42,3.91,30.2,86,100,4.7
1050,Juneau,US,2020-02-21 23:47:47,58.3,-134.42,37.4,98,90,6.93
1051,Marigot,MF,2020-02-21 23:50:06,18.07,-63.08,77.0,69,20,6.93
1052,Loves Park,US,2020-02-21 23:50:06,42.32,-89.06,33.8,58,1,16.11
1053,Kaliningrad,RU,2020-02-21 23:50:07,54.71,20.51,39.2,80,61,11.18
1054,Charters Towers,AU,2020-02-21 23:50:07,-20.1,146.27,83.39,70,100,15.35
1055,Afsin,TR,2020-02-21 23:50:07,38.25,36.91,32.99,98,100,4.0
1056,Springbok,ZA,2020-02-21 23:50:07,-29.66,17.89,65.12,49,0,0.65
1057,Xacmaz,AZ,2020-02-21 23:50:08,41.46,48.81,43.9,72,100,3.94
1058,Makat,KZ,2020-02-21 23:50:08,47.65,53.35,28.62,75,84,7.43
1059,Mamakan,RU,2020-02-21 23:50:08,57.82,114.0,6.01,96,100,3.0
1060,Kushmurun,KZ,2020-02-21 23:50:08,52.45,64.63,22.55,96,97,7.92
1061,Alugan,PH,2020-02-21 23:50:08,12.22,125.48,77.99,81,22,16.08
1062,Sergeyevka,KZ,2020-02-21 23:50:08,53.88,67.42,27.48,96,100,4.21
1063,Siva,EG,2020-02-21 23:50:09,29.2,25.52,53.64,54,0,7.58
1064,Malinyi,TZ,2020-02-21 23:50:09,-8.93,36.13,73.62,97,100,1.21
1065,Mpanda,TZ,2020-02-21 23:50:09,-6.37,31.04,65.57,97,93,1.03
1066,Ankang,CN,2020-02-21 23:50:09,32.68,109.02,39.0,82,0,11.99
1067,Indian Head,US,2020-02-21 23:50:09,38.6,-77.16,35.01,40,1,1.34
1068,Gao,ML,2020-02-21 23:50:09,16.64,1.64,74.66,13,58,11.83
1069,Macau,MO,2020-02-21 23:50:10,22.2,113.55,66.0,93,0,8.05
1070,Kashi,CN,2020-02-21 23:47:50,39.45,75.98,30.2,42,10,11.18
1071,Shuyskoye,RU,2020-02-21 23:50:10,59.37,41.03,31.24,90,95,9.46
1072,Kununurra,AU,2020-02-21 23:48:12,-15.77,128.73,84.2,83,47,2.24
1073,Nynashamn,SE,2020-02-21 23:50:10,58.9,17.95,44.01,81,100,14.99
1074,Amga,RU,2020-02-21 23:50:11,60.9,131.96,2.61,97,99,0.11
1075,Sangar,RU,2020-02-21 23:50:11,63.92,127.47,-6.74,95,100,8.3
1076,Chitral,PK,2020-02-21 23:50:11,35.85,71.79,11.19,36,10,8.43
1077,Ilhabela,BR,2020-02-21 23:50:11,-23.78,-45.36,78.78,78,29,12.08
1078,Kvam,NO,2020-02-21 23:50:11,61.67,9.69,27.64,80,11,15.5
1079,Misratah,LY,2020-02-21 23:48:07,32.38,15.09,59.02,64,31,9.1
1080,Langham,CA,2020-02-21 23:50:12,52.37,-106.97,28.4,74,75,17.22
1081,Synya,RU,2020-02-21 23:50:12,65.37,58.04,10.35,88,37,13.85
1082,Sinegorskiy,RU,2020-02-21 23:50:12,48.01,40.84,32.88,98,100,12.01
1083,Idlib,SY,2020-02-21 23:50:12,35.93,36.63,50.0,100,75,2.24
1084,Marapanim,BR,2020-02-21 23:50:12,-0.72,-47.7,80.6,80,94,5.91
1085,Innisfail,AU,2020-02-21 23:50:13,-17.53,146.03,75.0,88,78,3.0
1086,Eyl,SO,2020-02-21 23:45:28,7.98,49.82,76.62,79,11,17.52
1087,Rock Springs,US,2020-02-21 23:50:13,41.59,-109.2,26.6,45,1,4.7
1088,Ouesso,CG,2020-02-21 23:50:13,1.61,16.05,80.4,51,96,1.97
1089,Dedovichi,RU,2020-02-21 23:50:13,57.55,29.95,33.35,96,100,11.74
1090,Naryan-Mar,RU,2020-02-21 23:50:14,67.67,53.09,18.88,87,72,21.59
1091,Roros,NO,2020-02-21 23:50:14,62.57,11.38,33.8,72,21,12.75
1092,Mustasaari,FI,2020-02-21 23:50:14,63.17,21.67,39.2,86,90,21.92
1093,Sikonge,TZ,2020-02-21 23:50:14,-5.63,32.77,71.6,94,20,3.27
1094,Saint Petersburg,RU,2020-02-21 23:50:14,59.89,30.26,39.2,83,90,8.95
1095,Sendafa,ET,2020-02-21 23:50:15,9.15,39.03,60.8,72,20,9.17
1096,Shakawe,BW,2020-02-21 23:50:15,-18.37,21.85,70.7,72,33,3.31
1097,Richmond,US,2020-02-21 23:46:53,37.55,-77.46,35.01,39,1,3.36
1098,Yevsino,RU,2020-02-21 23:50:15,54.42,83.32,13.19,96,100,4.21
1099,Goderich,CA,2020-02-21 23:47:30,43.75,-81.72,34.0,66,0,17.27
1100,Ormond Beach,US,2020-02-21 23:50:15,29.29,-81.06,50.0,81,90,17.22
1101,Tessalit,ML,2020-02-21 23:50:16,20.2,1.01,71.24,12,49,13.2
1102,Ocean City,US,2020-02-21 23:50:16,39.28,-74.57,32.0,35,1,8.05
1103,Bibbiena,IT,2020-02-21 23:50:16,43.7,11.81,46.0,93,38,2.24
1104,Souris,CA,2020-02-21 23:50:16,49.62,-100.26,30.2,68,75,11.41
1105,Tambopata,PE,2020-02-21 23:50:16,-12.73,-69.18,33.8,100,75,1.36
1106,Yinchuan,CN,2020-02-21 23:50:16,38.47,106.27,23.67,46,0,0.74
1107,Buba,GW,2020-02-21 23:50:17,11.58,-15.0,70.11,77,91,3.58
1108,Acajutla,SV,2020-02-21 23:50:17,13.59,-89.83,86.0,30,40,10.29
1109,La Palma,US,2020-02-21 23:50:17,33.85,-118.05,78.8,21,75,10.29
1110,Smoky Lake,CA,2020-02-21 23:50:17,54.12,-112.47,39.99,50,46,1.99
1111,Pacific Grove,US,2020-02-21 23:48:31,36.62,-121.92,70.0,40,1,8.05
1112,Soledade,BR,2020-02-21 23:49:37,-28.82,-52.51,55.45,59,0,3.98
1113,Dutlwe,BW,2020-02-21 23:50:18,-23.98,23.9,74.89,67,89,6.67
1114,Vyartsilya,RU,2020-02-21 23:50:18,62.18,30.69,34.03,85,88,13.89
1115,Moron,AR,2020-02-21 23:50:18,-34.65,-58.62,71.6,52,0,4.7
1116,Cortez,US,2020-02-21 23:48:23,37.35,-108.59,55.4,32,1,9.17
1117,Jalor,IN,2020-02-21 23:50:18,25.35,72.62,59.04,44,0,6.67
1118,Kargasok,RU,2020-02-21 23:50:19,59.06,80.86,27.45,96,98,8.39
1119,Northam,GB,2020-02-21 23:45:56,51.03,-4.22,50.0,76,40,23.04
1120,Mnogovershinnyy,RU,2020-02-21 23:48:36,53.94,139.92,6.49,85,0,4.34
1121,Ust-Kut,RU,2020-02-21 23:50:19,56.79,105.77,17.26,96,100,4.97
1122,Malamig,PH,2020-02-21 23:50:20,12.95,121.37,75.9,77,9,12.59
1123,Fuente De Oro,CO,2020-02-21 23:50:20,3.46,-73.61,86.07,44,92,3.8
1124,Peachland,CA,2020-02-21 23:50:20,49.77,-119.74,44.6,48,1,3.36
1125,Izhma,RU,2020-02-21 23:50:20,65.01,53.91,17.2,91,100,11.65
1126,Port Moresby,PG,2020-02-21 23:50:20,-9.44,147.18,84.2,79,40,61.07
1127,Maryborough,AU,2020-02-21 23:50:20,-25.53,152.7,81.0,66,84,9.95
1128,Elat,IL,2020-02-21 23:50:21,29.56,34.95,64.4,52,0,5.66
1129,Phan Thiet,VN,2020-02-21 23:50:21,10.93,108.1,67.59,62,30,3.56
1130,Caarapo,BR,2020-02-21 23:50:21,-22.63,-54.82,74.57,64,64,9.8
1131,Korcula,HR,2020-02-21 23:50:21,42.96,17.14,48.2,34,1,14.99
1132,Caohai,CN,2020-02-21 23:50:21,26.87,104.28,41.72,90,98,3.22
1133,Muros,ES,2020-02-21 23:50:22,42.78,-9.06,55.0,75,0,1.68
1134,Collie,AU,2020-02-21 23:50:22,-33.37,116.15,71.01,47,100,7.99
1135,Fort-Shevchenko,KZ,2020-02-21 23:49:05,44.51,50.26,33.75,79,0,8.88
1136,Cozumel,MX,2020-02-21 23:50:14,20.51,-86.95,82.4,69,40,14.99
1137,Taraza,CO,2020-02-21 23:50:22,7.58,-75.4,71.44,97,98,1.66
1138,Asfi,MA,2020-02-21 23:48:58,32.3,-9.24,55.94,84,0,10.02
1139,Tromso,NO,2020-02-21 23:50:23,69.65,18.96,39.2,64,40,54.13
1140,Konevo,RU,2020-02-21 23:50:23,62.12,39.32,34.0,81,92,13.85
1141,Naya Bazar,IN,2020-02-21 23:50:23,27.13,88.27,58.51,67,100,6.4
1142,Faya,SA,2020-02-21 23:47:37,18.39,42.45,59.0,82,100,6.93
1143,Srandakan,ID,2020-02-21 23:50:23,-7.94,110.25,77.63,84,83,2.66
1144,Dryden,CA,2020-02-21 23:50:24,49.78,-92.75,35.6,47,1,12.75
1145,Meadow Lake,US,2020-02-21 23:45:29,34.8,-106.54,48.99,57,1,8.28
1146,Bochil,MX,2020-02-21 23:50:24,16.98,-92.92,73.4,69,75,18.34
1147,Truth Or Consequences,US,2020-02-21 23:50:24,33.13,-107.25,51.01,52,1,3.36
1148,Muisne,EC,2020-02-21 23:50:24,0.6,-80.03,82.4,83,75,2.24
1149,Nagaur,IN,2020-02-21 23:50:25,27.2,73.73,57.34,78,0,7.9
1150,Fuzhou,CN,2020-02-21 23:50:25,26.06,119.31,57.2,82,75,6.71
1151,Kita,ML,2020-02-21 23:50:25,13.03,-9.49,81.07,15,45,3.2
1152,Usti Nad Orlici,CZ,2020-02-21 23:50:25,49.97,16.39,39.0,69,61,6.93
1153,Stykkisholmur,IS,2020-02-21 23:50:25,65.08,-22.73,26.83,85,100,14.27
1154,Conceicao Do Araguaia,BR,2020-02-21 23:48:33,-8.26,-49.26,72.99,93,100,2.75
1155,Porto Velho,BR,2020-02-21 23:50:26,-8.76,-63.9,77.0,94,75,2.24
1156,Gualeguay,AR,2020-02-21 23:50:26,-33.14,-59.31,62.37,47,0,6.42
1157,Kimbe,PG,2020-02-21 23:50:26,-5.55,150.14,84.67,70,74,3.8
1158,Townsville,AU,2020-02-21 23:50:26,-19.25,146.8,82.99,94,75,8.05
1159,Inongo,CD,2020-02-21 23:50:27,-1.95,18.27,76.57,70,40,2.53
1160,Ferkessedougou,CI,2020-02-21 23:50:27,9.6,-5.2,80.49,17,26,3.02
1161,Rassvet,RU,2020-02-21 23:50:27,46.83,40.75,36.19,91,99,7.85
1162,Tomatlan,MX,2020-02-21 23:50:27,19.93,-105.25,80.4,63,61,3.33
1163,Paka,MY,2020-02-21 23:50:27,4.64,103.44,78.8,88,40,9.17
1164,Payo,ID,2020-02-21 23:50:27,-3.75,103.64,68.4,96,86,1.66
1165,Banapur,IN,2020-02-21 23:50:28,19.78,85.18,63.36,75,0,1.61
1166,Druzhba,UA,2020-02-21 23:50:28,52.04,33.95,31.05,91,7,5.03
1167,Riyadh,SA,2020-02-21 23:50:28,24.69,46.72,59.0,47,0,3.36
1168,Tubuala,PA,2020-02-21 23:50:28,9.52,-79.03,84.2,58,20,12.75
1169,Kozhva,RU,2020-02-21 23:50:28,65.11,57.05,11.68,92,50,10.76
1170,Smidovich,RU,2020-02-21 23:50:29,48.6,133.82,5.54,84,100,9.42
1171,Melnikovo,RU,2020-02-21 23:50:29,56.56,84.08,21.99,93,96,5.41
1172,Kuching,MY,2020-02-21 23:50:29,1.55,110.33,77.0,100,40,3.36
1173,Zomin,UZ,2020-02-21 23:50:29,39.96,68.4,43.09,79,33,7.18
1174,Andenes,NO,2020-02-21 23:50:29,69.31,16.12,37.99,86,99,27.51
1175,Pabrade,LT,2020-02-21 23:50:30,55.0,25.78,34.0,90,90,10.29
1176,Youkounkoun,GN,2020-02-21 23:50:30,12.53,-13.13,83.28,15,56,7.18
1177,Gizo,SB,2020-02-21 23:48:44,-8.1,156.84,81.39,78,60,5.7
1178,Parry Sound,CA,2020-02-21 23:50:15,45.35,-80.03,28.99,77,54,10.0
1179,Constantine,DZ,2020-02-21 23:49:48,36.37,6.61,39.2,93,29,2.24
1180,Villanueva De La Serena,ES,2020-02-21 23:50:31,38.98,-5.8,47.3,76,0,2.3
1181,Wegorzewo,PL,2020-02-21 23:50:31,54.22,21.74,34.66,88,38,10.69
1182,Alyangula,AU,2020-02-21 23:48:56,-13.85,136.42,77.0,100,75,5.82
1183,Clinton,US,2020-02-21 23:47:58,42.59,-82.92,34.0,26,1,9.17
1184,Tahta,EG,2020-02-21 23:50:31,26.77,31.5,47.66,67,0,4.16
1185,Weligama,LK,2020-02-21 23:50:32,5.97,80.42,78.39,76,62,10.07
1186,Caetite,BR,2020-02-21 23:50:32,-14.07,-42.48,68.65,76,100,1.21
1187,Salta,AR,2020-02-21 23:45:59,-24.79,-65.41,60.8,82,90,3.36
1188,Orlik,RU,2020-02-21 23:50:32,52.52,99.83,2.03,93,100,3.78
1189,Mirai,BR,2020-02-21 23:50:32,-21.2,-42.61,73.99,99,90,3.56
1190,Kinkala,CG,2020-02-21 23:50:33,-4.36,14.76,78.8,88,85,3.36
1191,Panaba,MX,2020-02-21 23:50:33,21.28,-88.27,74.19,79,60,13.91
1192,Noyabrsk,RU,2020-02-21 23:50:33,63.2,75.45,0.75,90,5,13.76
1193,Grants,US,2020-02-21 23:50:33,35.15,-107.85,44.6,52,1,13.87
1194,Mazarron,ES,2020-02-21 23:50:33,37.6,-1.31,48.99,100,20,5.82
1195,Huarmey,PE,2020-02-21 23:50:33,-10.07,-78.15,76.03,64,95,5.35
1196,Awjilah,LY,2020-02-21 23:50:34,29.11,21.29,53.69,57,3,7.94
1197,Yantai,CN,2020-02-21 23:50:34,37.53,121.4,36.43,58,19,19.84
1198,Cunen,GT,2020-02-21 23:50:34,15.34,-91.03,57.0,59,54,5.99
1199,Qiongshan,CN,2020-02-21 23:50:34,20.01,110.35,66.2,93,75,6.71
1200,Torit,SS,2020-02-21 23:50:34,4.41,32.57,83.93,41,26,1.95
1201,Brookings,US,2020-02-21 23:49:49,44.31,-96.8,33.8,83,1,8.05
1202,Turukhansk,RU,2020-02-21 23:47:44,65.82,87.98,22.39,96,100,6.15
1203,Zheleznodorozhnyy,RU,2020-02-21 23:50:35,55.75,38.0,36.0,92,90,6.71
1204,Grand Falls,CA,2020-02-21 23:50:35,47.05,-67.74,19.4,41,1,8.05
1205,Pordim,BG,2020-02-21 23:50:35,43.38,24.85,39.99,86,75,9.17
1206,Qobustan,AZ,2020-02-21 23:50:35,40.08,49.41,44.6,87,90,2.24
1207,Juye,CN,2020-02-21 23:50:36,35.39,116.09,39.38,27,0,10.69
1208,Ballina,AU,2020-02-21 23:48:27,-28.87,153.57,72.0,83,90,8.05
1209,Neftegorsk,RU,2020-02-21 23:50:36,52.8,51.17,28.8,97,100,3.04
1210,Moses Lake,US,2020-02-21 23:50:36,47.13,-119.28,54.0,34,1,4.7
1211,Biltine,TD,2020-02-21 23:50:37,14.53,20.92,69.84,15,67,14.81
1212,Fomboni,KM,2020-02-21 23:50:37,-12.28,43.74,85.42,74,67,13.0
1213,Chatellerault,FR,2020-02-21 23:50:37,46.8,0.53,37.0,93,64,2.24
1214,Sinazongwe,ZM,2020-02-21 23:50:37,-17.26,27.46,76.89,76,53,3.11
1215,Golden,US,2020-02-21 23:46:58,39.76,-105.22,51.8,30,1,3.94
1216,Birjand,IR,2020-02-21 23:46:45,32.87,59.22,39.2,51,0,6.93
1217,Hervey Bay,AU,2020-02-21 23:50:38,-25.3,152.85,84.99,61,79,17.22
1218,Sohag,EG,2020-02-21 23:50:38,26.56,31.69,50.76,59,0,10.33
1219,Ngunguru,NZ,2020-02-21 23:50:38,-35.62,174.5,77.0,78,81,13.0
1220,Shanhetun,CN,2020-02-21 23:50:39,44.7,127.2,21.56,96,100,8.41
